date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,news_count,fear_greed_value,fear_greed_classification,price_change,volatility_14d,price_to_ma7,price_to_ma30,trends_change,trends_pct_change,trends_rolling_mean_7d,trends_rolling_std_7d,fear_greed_change,fear_greed_rolling_mean_7d,fear_greed_rolling_std_7d,return_lag_1,log_return_lag_1,volume_change_lag_1,volatility_7d_lag_1,trends_lag_1,trends_change_lag_1,fear_greed_lag_1,fear_greed_change_lag_1,news_count_lag_1,return_lag_3,log_return_lag_3,volume_change_lag_3,volatility_7d_lag_3,trends_lag_3,trends_change_lag_3,fear_greed_lag_3,fear_greed_change_lag_3,news_count_lag_3,return_lag_7,log_return_lag_7,volume_change_lag_7,volatility_7d_lag_7,trends_lag_7,trends_change_lag_7,fear_greed_lag_7,fear_greed_change_lag_7,news_count_lag_7,return_lag_14,log_return_lag_14,volume_change_lag_14,volatility_7d_lag_14,trends_lag_14,trends_change_lag_14,fear_greed_lag_14,fear_greed_change_lag_14,news_count_lag_14,news_count_change,news_count_rolling_mean_7d,target_up_next_day,target_high_volatility_next_7d
2022-06-28,20751.47753079077,395914576106.05786,17719011287.9831,-0.01431295551118994,-0.014416373859826472,0.029507365353250166,20911.091103315335,25496.296727078923,0.15113097313676316,37.0,,10.0,Extreme Fear,-301.32786704496175,0.0437747550524945,-0.007632962418649636,-0.18609836742481944,0.0,0.0,46.142857142857146,8.552359741197433,-2.0,11.857142857142858,1.5735915849345066,-0.021977032131337948,-0.02222212469479263,-0.04703591169956456,0.028718915759027443,37.0,0.0,12.0,-2.0,,0.007698619275380958,0.007669136129003903,-0.07184274748604791,0.0498824193011454,53.0,0.0,14.0,3.0,,0.00586588594291082,0.005848748618366527,-0.12748309990941475,0.05651787169405582,53.0,0.0,9.0,0.0,,-0.1584584813408395,-0.17251992769833244,1.173774664067389,0.053352627280409945,69.0,0.0,8.0,-3.0,,,,0,1
2022-06-29,20282.54247926969,386606940573.39575,18161209601.432373,-0.022597670494801103,-0.022856910779576706,0.030795959977466376,20851.322324205415,25189.29803588946,0.024956150558421264,37.0,,13.0,Extreme Fear,-468.935051521079,0.04399187132297433,-0.02727787888423039,-0.19479524795127967,0.0,0.0,43.857142857142854,8.55235974119746,3.0,12.142857142857142,1.573591584934532,-0.01431295551118994,-0.014416373859826472,0.15113097313676316,0.029507365353250166,37.0,0.0,10.0,-2.0,,0.012376918847456064,0.012300950977200954,-0.2643152070949488,0.036989453040457275,37.0,-16.0,14.0,0.0,,0.003109258624627742,0.003104434876297932,-0.10603814045175264,0.05675854941711764,53.0,0.0,11.0,2.0,,-0.01247102331961103,-0.012549439163559809,-0.2654184227747721,0.052278777106659964,69.0,0.0,7.0,-1.0,,,,0,1
2022-06-30,20108.529472889782,384067866465.5609,20744333507.35517,-0.008579447402009,-0.00861646272695546,0.027679632955992742,20869.174179923513,24801.55099414689,0.14223303197376613,37.0,,11.0,Extreme Fear,-174.0130063799079,0.04367210940670945,-0.036448241817133464,-0.189222904743524,0.0,0.0,41.57142857142857,7.807200583588161,-2.0,12.142857142857142,1.573591584934532,-0.022597670494801103,-0.022856910779576706,0.024956150558421264,0.030795959977466376,37.0,0.0,13.0,3.0,,-0.021977032131337948,-0.02222212469479263,-0.04703591169956456,0.028718915759027443,37.0,0.0,12.0,-2.0,,-0.03465340254842986,-0.03526807378506434,-0.015199954443293917,0.05658130403425174,53.0,0.0,11.0,0.0,,0.012782696212391587,0.012701687163473195,0.09210304794478241,0.056865686039237674,69.0,0.0,7.0,0.0,,,,0,0
2022-07-01,19608.397493423083,365984224323.4528,22816515394.911003,-0.024871633708520302,-0.025186158915557845,0.0150397891186339,20656.04945991094,24392.97258988855,0.09989146611151001,37.0,,11.0,Extreme Fear,-500.1319794666997,0.03638172566423976,-0.05071889319984102,-0.19614563492965942,0.0,0.0,39.285714285714285,6.0474315681475375,0.0,12.142857142857142,1.573591584934532,-0.008579447402009,-0.00861646272695546,0.14223303197376613,0.027679632955992742,37.0,0.0,11.0,-2.0,,-0.01431295551118994,-0.014416373859826472,0.15113097313676316,0.029507365353250166,37.0,0.0,10.0,-2.0,,0.05588111869848711,0.054375601956735735,-0.052107314392420334,0.04989355615271085,53.0,0.0,11.0,0.0,,-0.09412264090656275,-0.09885134734089031,-0.4724053589953976,0.0576911601763452,69.0,0.0,9.0,2.0,,,,0,0
2022-07-02,19407.44743026248,370916529918.7163,28756781114.699898,-0.010248163483426054,-0.010301037461802496,0.012821691664212882,20391.011452383274,24045.439159890462,0.26034938363610993,37.0,,14.0,Extreme Fear,-200.95006316060244,0.03640507939844978,-0.04823517579878733,-0.1928844675610869,0.0,0.0,37.0,0.0,3.0,12.142857142857142,1.573591584934532,-0.024871633708520302,-0.025186158915557845,0.09989146611151001,0.0150397891186339,37.0,0.0,11.0,0.0,,-0.022597670494801103,-0.022856910779576706,0.024956150558421264,0.030795959977466376,37.0,0.0,13.0,3.0,,0.007698619275380958,0.007669136129003903,-0.07184274748604791,0.0498824193011454,53.0,0.0,14.0,3.0,,0.00315367564778235,0.00314871324320897,-0.11717449787668788,0.061240049192696024,69.0,0.0,6.0,-3.0,,,,0,0
2022-07-03,19268.227002666128,367706689137.568,15601715000.679424,-0.007173556857315688,-0.00719941053237704,0.007372742475417049,20068.48954387681,23671.679593445133,-0.4574596183609668,34.0,,11.0,Extreme Fear,-139.22042759635224,0.031074371620773762,-0.03987657065376171,-0.18602197505234708,-3.0,-0.08108108108108103,36.57142857142857,1.133893419027395,-3.0,11.714285714285714,1.3801311186797005,-0.010248163483426054,-0.010301037461802496,0.26034938363610993,0.012821691664212882,37.0,0.0,14.0,3.0,,-0.008579447402009,-0.00861646272695546,0.14223303197376613,0.027679632955992742,37.0,0.0,11.0,-2.0,,0.012376918847456064,0.012300950977200954,-0.2643152070949488,0.036989453040457275,37.0,-16.0,14.0,0.0,,-0.06963470767227375,-0.07217798250646348,0.6061055940428439,0.06085901545917763,53.0,-16.0,6.0,0.0,,,,1,0
2022-07-04,19310.23321852184,368549364135.05225,13976969844.33244,0.002180076861763025,0.0021777039423400936,0.009328364757739722,19819.550661117682,23324.882584490868,-0.10413888192908471,34.0,,14.0,Extreme Fear,42.00621585571207,0.022183676751130452,-0.02569772904059975,-0.1721187384942482,0.0,0.0,36.142857142857146,1.4638501094226073,3.0,12.0,1.6329931618512439,-0.007173556857315688,-0.00719941053237704,-0.4574596183609668,0.007372742475417049,34.0,-3.0,11.0,-3.0,,-0.024871633708520302,-0.025186158915557845,0.09989146611151001,0.0150397891186339,37.0,0.0,11.0,0.0,,-0.021977032131337948,-0.02222212469479263,-0.04703591169956456,0.028718915759027443,37.0,0.0,12.0,-2.0,,0.07712300768202307,0.07429360491334497,-0.16527213925120843,0.07826603571081646,53.0,0.0,9.0,3.0,,,,1,1
2022-07-05,20257.01232859288,386425176262.7784,18634860046.37241,0.04902991586672889,0.04786584746960316,0.024823510706517428,19748.91277508941,23004.3709851535,0.3332546506086018,34.0,,19.0,Extreme Fear,946.7791100710383,0.02629314827884948,0.025727975979739304,-0.11942767999758408,0.0,0.0,35.714285714285715,1.6035674514743974,5.0,13.285714285714286,2.8702082220775993,0.002180076861763025,0.0021777039423400936,-0.10413888192908471,0.009328364757739722,34.0,0.0,14.0,3.0,,-0.010248163483426054,-0.010301037461802496,0.26034938363610993,0.012821691664212882,37.0,0.0,14.0,3.0,,-0.01431295551118994,-0.014416373859826472,0.15113097313676316,0.029507365353250166,37.0,0.0,10.0,-2.0,,0.00586588594291082,0.005848748618366527,-0.12748309990941475,0.05651787169405582,53.0,0.0,9.0,0.0,,,,0,0
2022-07-06,20188.779663973284,385301783065.72974,23623270105.54542,-0.0033683478843167247,-0.003374033539150806,0.02333598240089418,19735.518087189925,22680.071505537406,0.26769238120165495,34.0,,18.0,Extreme Fear,-68.23266461959429,0.0262720730798133,0.022966793918502093,-0.10984497297355811,0.0,0.0,35.285714285714285,1.603567451474424,-1.0,14.0,3.3665016461187345,0.04902991586672889,0.04786584746960316,0.3332546506086018,0.024823510706517428,34.0,0.0,19.0,5.0,,-0.007173556857315688,-0.00719941053237704,-0.4574596183609668,0.007372742475417049,34.0,-3.0,11.0,-3.0,,-0.022597670494801103,-0.022856910779576706,0.024956150558421264,0.030795959977466376,37.0,0.0,13.0,3.0,,0.003109258624627742,0.003104434876297932,-0.10603814045175264,0.05675854941711764,53.0,0.0,11.0,2.0,,,,1,1
2022-07-07,20566.68722377,392479833070.6018,21755499642.28282,0.01871869256521186,0.018545653876389744,0.02401866253472253,19800.96919445853,22319.87492089722,-0.07906485659765417,34.0,,18.0,Extreme Fear,377.90755979671667,0.0249247018485976,0.03867073484088679,-0.07854827606967352,0.0,0.0,34.857142857142854,1.4638501094226946,0.0,15.0,3.3665016461187753,-0.0033683478843167247,-0.003374033539150806,0.26769238120165495,0.02333598240089418,34.0,0.0,18.0,-1.0,,0.002180076861763025,0.0021777039423400936,-0.10413888192908471,0.009328364757739722,34.0,0.0,14.0,3.0,,-0.008579447402009,-0.00861646272695546,0.14223303197376613,0.027679632955992742,37.0,0.0,11.0,-2.0,,-0.03465340254842986,-0.03526807378506434,-0.015199954443293917,0.05658130403425174,53.0,0.0,11.0,0.0,,,,1,1
2022-07-08,21660.596837075183,414055638573.8548,21927087503.43376,0.053188420740939435,0.051822154220425284,0.02664608059975205,20094.14052926597,21999.712506209948,0.00788710275435145,34.0,,20.0,Extreme Fear,1093.9096133051826,0.024486293143600017,0.07795587502375434,-0.015414550032826102,0.0,0.0,34.42857142857143,1.1338934190275831,2.0,16.285714285714285,3.302235894776349,0.01871869256521186,0.018545653876389744,-0.07906485659765417,0.02401866253472253,34.0,0.0,18.0,0.0,,0.04902991586672889,0.04786584746960316,0.3332546506086018,0.024823510706517428,34.0,0.0,19.0,5.0,,-0.024871633708520302,-0.025186158915557845,0.09989146611151001,0.0150397891186339,37.0,0.0,11.0,0.0,,0.05588111869848711,0.054375601956735735,-0.052107314392420334,0.04989355615271085,53.0,0.0,11.0,0.0,,,,1,1
2022-07-09,21858.818749217564,417690286504.50726,46645398900.96298,0.009151267328104895,0.00910964820039701,0.024555625411261908,20444.33643197384,21720.69856997952,1.1272956973268045,34.0,,24.0,Extreme Fear,198.22191214238046,0.024514687152301557,0.06918700061262695,0.006358919755414361,0.0,0.0,34.0,0.0,4.0,17.714285714285715,4.191828786033182,0.053188420740939435,0.051822154220425284,0.00788710275435145,0.02664608059975205,34.0,0.0,20.0,2.0,,-0.0033683478843167247,-0.003374033539150806,0.26769238120165495,0.02333598240089418,34.0,0.0,18.0,-1.0,,-0.010248163483426054,-0.010301037461802496,0.26034938363610993,0.012821691664212882,37.0,0.0,14.0,3.0,,0.007698619275380958,0.007669136129003903,-0.07184274748604791,0.0498824193011454,53.0,0.0,14.0,3.0,,,,0,1
2022-07-10,21589.628101459668,412459838738.2113,26211587451.783283,-0.01231496774122487,-0.012391425319991862,0.02547255951904793,20775.965160372918,21436.979922647126,-0.4380670319180795,31.0,,24.0,Extreme Fear,-269.19064775789593,0.02461816283155211,0.03916366507192137,0.007120787506605719,-3.0,-0.08823529411764708,33.57142857142857,1.1338934190276582,0.0,19.571428571428573,3.5523298860094576,0.009151267328104895,0.00910964820039701,1.1272956973268045,0.024555625411261908,34.0,0.0,24.0,4.0,,0.01871869256521186,0.018545653876389744,-0.07906485659765417,0.02401866253472253,34.0,0.0,18.0,0.0,,-0.007173556857315688,-0.00719941053237704,-0.4574596183609668,0.007372742475417049,34.0,-3.0,11.0,-3.0,,0.012376918847456064,0.012300950977200954,-0.2643152070949488,0.036989453040457275,37.0,-16.0,14.0,0.0,,,,0,1
2022-07-11,20859.81407965063,398249545888.6735,25037950754.00336,-0.03380391817678852,-0.03438848211409025,0.0317403766958077,20997.333854819888,21162.263783313923,-0.04477549098996192,31.0,,22.0,Extreme Fear,-729.8140218090375,0.025630444074976572,-0.006549392228560991,-0.014291935246633192,0.0,0.0,33.142857142857146,1.4638501094228111,-2.0,20.714285714285715,2.62769136405906,-0.01231496774122487,-0.012391425319991862,-0.4380670319180795,0.02547255951904793,31.0,-3.0,24.0,0.0,,0.053188420740939435,0.051822154220425284,0.00788710275435145,0.02664608059975205,34.0,0.0,20.0,2.0,,0.002180076861763025,0.0021777039423400936,-0.10413888192908471,0.009328364757739722,34.0,0.0,14.0,3.0,,-0.021977032131337948,-0.02222212469479263,-0.04703591169956456,0.028718915759027443,37.0,0.0,12.0,-2.0,,,,0,1
2022-07-12,19998.46783957584,382000290322.39886,21319467248.801025,-0.04129213409025834,-0.04216887416624272,0.032301684707257035,20960.398927817452,20883.07454472232,-0.14851389164138284,31.0,,16.0,Extreme Fear,-861.3462400747921,0.027691798923958455,-0.045892785321227536,-0.042359984074760826,0.0,0.0,32.714285714285715,1.6035674514745835,-6.0,20.285714285714285,3.1471831698759525,-0.03380391817678852,-0.03438848211409025,-0.04477549098996192,0.0317403766958077,31.0,0.0,22.0,-2.0,,0.009151267328104895,0.00910964820039701,1.1272956973268045,0.024555625411261908,34.0,0.0,24.0,4.0,,0.04902991586672889,0.04786584746960316,0.3332546506086018,0.024823510706517428,34.0,0.0,19.0,5.0,,-0.01431295551118994,-0.014416373859826472,0.15113097313676316,0.029507365353250166,37.0,0.0,10.0,-2.0,,,,0,1
2022-07-13,19350.73735007727,370191767290.5106,22074971578.2899,-0.032389005732566534,-0.03292513790131524,0.0343927757740908,20840.678597260878,20635.856817284184,0.03543729872196333,31.0,,15.0,Extreme Fear,-647.7304894985682,0.02835987834895179,-0.07149197374885063,-0.062276041096123724,0.0,0.0,32.285714285714285,1.60356745147461,-1.0,19.857142857142858,3.6709931185142404,-0.04129213409025834,-0.04216887416624272,-0.14851389164138284,0.032301684707257035,31.0,0.0,16.0,-6.0,,-0.01231496774122487,-0.012391425319991862,-0.4380670319180795,0.02547255951904793,31.0,-3.0,24.0,0.0,,-0.0033683478843167247,-0.003374033539150806,0.26769238120165495,0.02333598240089418,34.0,0.0,18.0,-1.0,,-0.022597670494801103,-0.022856910779576706,0.024956150558421264,0.030795959977466376,37.0,0.0,13.0,3.0,,,,1,1
2022-07-14,20225.23866433186,385462566548.9708,28560004360.90292,0.04519214428028495,0.04420073863940937,0.03869115708565791,20791.900231626856,20559.17249441554,0.29377309771899607,31.0,,18.0,Extreme Fear,874.5013142545904,0.031056716037955737,-0.027253957598018852,-0.01624257154194242,0.0,0.0,31.857142857142858,1.4638501094228986,3.0,19.857142857142858,3.6709931185142404,-0.032389005732566534,-0.03292513790131524,0.03543729872196333,0.0343927757740908,31.0,0.0,15.0,-1.0,,-0.03380391817678852,-0.03438848211409025,-0.04477549098996192,0.0317403766958077,31.0,0.0,22.0,-2.0,,0.01871869256521186,0.018545653876389744,-0.07906485659765417,0.02401866253472253,34.0,0.0,18.0,0.0,,-0.008579447402009,-0.00861646272695546,0.14223303197376613,0.027679632955992742,37.0,0.0,11.0,-2.0,,,,1,1
2022-07-15,20574.84059150044,393104346702.71136,28732413536.669937,0.017285429011283826,0.01713773551758646,0.031994317917320755,20636.792196544753,20503.505548532175,0.006036734924418807,31.0,,15.0,Extreme Fear,349.60192716858,0.030407155958343205,-0.0030019978131429204,0.0034791632484216795,0.0,0.0,31.428571428571427,1.133893419027847,-3.0,19.142857142857142,4.099941927578006,0.04519214428028495,0.04420073863940937,0.29377309771899607,0.03869115708565791,31.0,0.0,18.0,3.0,,-0.04129213409025834,-0.04216887416624272,-0.14851389164138284,0.032301684707257035,31.0,0.0,16.0,-6.0,,0.053188420740939435,0.051822154220425284,0.00788710275435145,0.02664608059975205,34.0,0.0,20.0,2.0,,-0.024871633708520302,-0.025186158915557845,0.09989146611151001,0.0150397891186339,37.0,0.0,11.0,0.0,,,,1,1
2022-07-16,20794.811981436706,397285233065.6553,46542248374.33238,0.0106912803993795,0.010634532772632422,0.03212795447487983,20484.791229718918,20445.69267742507,0.6198516812704413,31.0,,21.0,Extreme Fear,219.97138993626504,0.03017346988125701,0.015134191422366827,0.017075445157067826,0.0,0.0,31.0,0.0,6.0,18.714285714285715,3.6384193323589527,0.017285429011283826,0.01713773551758646,0.006036734924418807,0.031994317917320755,31.0,0.0,15.0,-3.0,,-0.032389005732566534,-0.03292513790131524,0.03543729872196333,0.0343927757740908,31.0,0.0,15.0,-1.0,,0.009151267328104895,0.00910964820039701,1.1272956973268045,0.024555625411261908,34.0,0.0,24.0,4.0,,-0.010248163483426054,-0.010301037461802496,0.26034938363610993,0.012821691664212882,37.0,0.0,14.0,3.0,,,,1,1
2022-07-17,21193.08334336837,404705642580.8908,42051101694.797554,0.01915243870861616,0.018971339429610216,0.033382080320061076,20428.141978563017,20471.83910585096,-0.09649612634553462,31.0,,24.0,Extreme Fear,398.2713619316637,0.030152340016918962,0.03744546937298909,0.03523104269177635,0.0,0.0,31.0,0.0,3.0,18.714285714285715,3.6384193323589527,0.0106912803993795,0.010634532772632422,0.6198516812704413,0.03212795447487983,31.0,0.0,21.0,6.0,,0.04519214428028495,0.04420073863940937,0.29377309771899607,0.03869115708565791,31.0,0.0,18.0,3.0,,-0.01231496774122487,-0.012391425319991862,-0.4380670319180795,0.02547255951904793,31.0,-3.0,24.0,0.0,,-0.007173556857315688,-0.00719941053237704,-0.4574596183609668,0.007372742475417049,34.0,-3.0,11.0,-3.0,,,,0,1
2022-07-18,20824.36275165164,397660610560.5498,29615794461.49923,-0.017398157018625016,-0.017551283632235407,0.03130175415432559,20423.077503134587,20483.549434879507,-0.2957189403396008,31.0,,20.0,Extreme Fear,-368.72059171673027,0.03085120021134979,0.019648618013395014,0.016638391595930724,0.0,0.0,31.0,0.0,-4.0,18.428571428571427,3.408672412983634,0.01915243870861616,0.018971339429610216,-0.09649612634553462,0.033382080320061076,31.0,0.0,24.0,3.0,,0.017285429011283826,0.01713773551758646,0.006036734924418807,0.031994317917320755,31.0,0.0,15.0,-3.0,,-0.03380391817678852,-0.03438848211409025,-0.04477549098996192,0.0317403766958077,31.0,0.0,22.0,-2.0,,0.002180076861763025,0.0021777039423400936,-0.10413888192908471,0.009328364757739722,34.0,0.0,14.0,3.0,,,,1,1
2022-07-19,22395.365383103952,425756736660.6174,58636734705.48306,0.07544061012516279,0.07273044748978237,0.036232980473735715,20765.49143792432,20595.147686706907,0.9799142913998573,31.0,,30.0,Fear,1571.002631452313,0.034308660862541224,0.07848954358012294,0.08740979786996106,0.0,0.0,31.0,0.0,10.0,20.428571428571427,5.318431562566436,-0.017398157018625016,-0.017551283632235407,-0.2957189403396008,0.03130175415432559,31.0,0.0,20.0,-4.0,,0.0106912803993795,0.010634532772632422,0.6198516812704413,0.03212795447487983,31.0,0.0,21.0,6.0,,-0.04129213409025834,-0.04216887416624272,-0.14851389164138284,0.032301684707257035,31.0,0.0,16.0,-6.0,,0.04902991586672889,0.04786584746960316,0.3332546506086018,0.024823510706517428,34.0,0.0,19.0,5.0,,,,1,1
2022-07-20,23366.90769792785,445889013251.1064,57338223361.51413,0.043381400490874356,0.04246678558075392,0.029820877094629654,21339.23005904583,20690.16421064533,-0.02214501456281659,31.0,,31.0,Fear,971.5423148238988,0.0354027469811282,0.09502112462686885,0.12937275219426758,0.0,0.0,31.0,0.0,1.0,22.714285714285715,5.992058236094762,0.07544061012516279,0.07273044748978237,0.9799142913998573,0.036232980473735715,31.0,0.0,30.0,10.0,,0.01915243870861616,0.018971339429610216,-0.09649612634553462,0.033382080320061076,31.0,0.0,24.0,3.0,,-0.032389005732566534,-0.03292513790131524,0.03543729872196333,0.0343927757740908,31.0,0.0,15.0,-1.0,,-0.0033683478843167247,-0.003374033539150806,0.26769238120165495,0.02333598240089418,34.0,0.0,18.0,-1.0,,,,0,1
2022-07-21,23313.296731959555,446130012149.9108,40775718993.79776,-0.0022943115392649593,-0.0022969475045734426,0.030564558030660355,21780.381211564072,20779.38213796377,-0.2888562532412411,31.0,,34.0,Fear,-53.610965968295204,0.035498908180854445,0.07038056430259343,0.121943692895774,0.0,0.0,31.0,0.0,3.0,25.0,6.879922480182686,0.043381400490874356,0.04246678558075392,-0.02214501456281659,0.029820877094629654,31.0,0.0,31.0,1.0,,-0.017398157018625016,-0.017551283632235407,-0.2957189403396008,0.03130175415432559,31.0,0.0,20.0,-4.0,,0.04519214428028495,0.04420073863940937,0.29377309771899607,0.03869115708565791,31.0,0.0,18.0,3.0,,0.01871869256521186,0.018545653876389744,-0.07906485659765417,0.02401866253472253,34.0,0.0,18.0,0.0,,,,0,1
2022-07-22,23155.207555248304,442379611364.02734,63224249257.51128,-0.0067810734161218855,-0.0068041693638863365,0.032340128665732805,22149.005063528053,20861.191592037405,0.5505367119860738,31.0,,33.0,Fear,-158.08917671125164,0.033386134526518556,0.04542878963792041,0.10996572046663489,0.0,0.0,31.0,0.0,-1.0,27.571428571428573,5.798193478924107,-0.0022943115392649593,-0.0022969475045734426,-0.2888562532412411,0.030564558030660355,31.0,0.0,34.0,3.0,,0.07544061012516279,0.07273044748978237,0.9799142913998573,0.036232980473735715,31.0,0.0,30.0,10.0,,0.017285429011283826,0.01713773551758646,0.006036734924418807,0.031994317917320755,31.0,0.0,15.0,-3.0,,0.053188420740939435,0.051822154220425284,0.00788710275435145,0.02664608059975205,34.0,0.0,20.0,2.0,,,,0,1
2022-07-23,22696.90275429005,433485926857.3929,40304373301.41499,-0.019792731283653442,-0.019991230990064803,0.03531821567787796,22420.73231679282,20951.636134418306,-0.36251717063090816,31.0,,31.0,Fear,-458.3048009582526,0.034018631603175094,0.012317636801291387,0.08329977709973235,0.0,0.0,31.0,0.0,-2.0,29.0,5.099019513591882,-0.0067810734161218855,-0.0068041693638863365,0.5505367119860738,0.032340128665732805,31.0,0.0,33.0,-1.0,,0.043381400490874356,0.04246678558075392,-0.02214501456281659,0.029820877094629654,31.0,0.0,31.0,1.0,,0.0106912803993795,0.010634532772632422,0.6198516812704413,0.03212795447487983,31.0,0.0,21.0,6.0,,0.009151267328104895,0.00910964820039701,1.1272956973268045,0.024555625411261908,34.0,0.0,24.0,4.0,,,,0,1
2022-07-24,22506.199573628983,429803379587.5513,42519262113.1533,-0.008402167587602816,-0.008437664773070086,0.03605913783174311,22608.320349687187,20998.50043575557,0.054954056602600554,27.0,,30.0,Fear,-190.70318066106847,0.03389704152007355,-0.0045169554605862805,0.07180032414629722,-4.0,-0.12903225806451613,30.428571428571427,1.5118578920370982,-1.0,29.857142857142858,4.598136268407903,-0.019792731283653442,-0.019991230990064803,-0.36251717063090816,0.03531821567787796,31.0,0.0,31.0,-2.0,,-0.0022943115392649593,-0.0022969475045734426,-0.2888562532412411,0.030564558030660355,31.0,0.0,34.0,3.0,,0.01915243870861616,0.018971339429610216,-0.09649612634553462,0.033382080320061076,31.0,0.0,24.0,3.0,,-0.01231496774122487,-0.012391425319991862,-0.4380670319180795,0.02547255951904793,31.0,-3.0,24.0,0.0,,,,1,1
2022-07-25,22613.71920824845,433819662321.5266,33108916659.05373,0.004777334097110453,0.004765958851086713,0.03426606082376871,22863.942700629592,21043.53395993198,-0.2213195852048544,27.0,,30.0,Fear,107.51963461946798,0.03215456136677676,-0.010944022020062616,0.07461604364106278,0.0,0.0,29.857142857142858,1.9518001458972418,0.0,31.285714285714285,1.6035674514718579,-0.008402167587602816,-0.008437664773070086,0.054954056602600554,0.03605913783174311,27.0,-4.0,30.0,-1.0,,-0.0067810734161218855,-0.0068041693638863365,0.5505367119860738,0.032340128665732805,31.0,0.0,33.0,-1.0,,-0.017398157018625016,-0.017551283632235407,-0.2957189403396008,0.03130175415432559,31.0,0.0,20.0,-4.0,,-0.03380391817678852,-0.03438848211409025,-0.04477549098996192,0.0317403766958077,31.0,0.0,22.0,-2.0,,,,0,1
2022-07-26,21330.295450788173,407480099599.8142,42667548128.93224,-0.05675420949739851,-0.05842838290664541,0.029829740764131134,22711.78985315591,21037.014462884537,0.2887026346500732,27.0,,26.0,Fear,-1283.4237574602776,0.034118866459965876,-0.060827192013480746,0.013941188680602457,0.0,0.0,29.285714285714285,2.1380899352995826,-4.0,30.714285714285715,2.563479777844913,0.004777334097110453,0.004765958851086713,-0.2213195852048544,0.03426606082376871,27.0,0.0,30.0,0.0,,-0.019792731283653442,-0.019991230990064803,-0.36251717063090816,0.03531821567787796,31.0,0.0,31.0,-2.0,,0.07544061012516279,0.07273044748978237,0.9799142913998573,0.036232980473735715,31.0,0.0,30.0,10.0,,-0.04129213409025834,-0.04216887416624272,-0.14851389164138284,0.032301684707257035,31.0,0.0,16.0,-6.0,,,,0,0
2022-07-27,21235.61231608577,405692421501.5272,53995620035.18145,-0.004438904042414649,-0.004448785228898163,0.020507292156975134,22407.319084321327,21043.10802682621,0.2654962003445378,27.0,,28.0,Fear,-94.68313470240173,0.03253423677779507,-0.052291251971121055,0.00914809205057332,0.0,0.0,28.714285714285715,2.13808993529961,2.0,30.285714285714285,2.751622897749562,-0.05675420949739851,-0.05842838290664541,0.2887026346500732,0.029829740764131134,27.0,0.0,26.0,-4.0,,-0.008402167587602816,-0.008437664773070086,0.054954056602600554,0.03605913783174311,27.0,-4.0,30.0,-1.0,,0.043381400490874356,0.04246678558075392,-0.02214501456281659,0.029820877094629654,31.0,0.0,31.0,1.0,,-0.032389005732566534,-0.03292513790131524,0.03543729872196333,0.0343927757740908,31.0,0.0,15.0,-1.0,,,,1,1
2022-07-28,22908.884260468687,437193517021.8447,54498281944.45157,0.07879555905790525,0.0758451957175911,0.04073895045677391,22349.545874108346,21115.02158448214,0.009309308957700768,27.0,,32.0,Fear,1673.2719443829155,0.036548825865238006,0.025026834527690722,0.0849567057655718,0.0,0.0,28.142857142857142,1.9518001458973326,4.0,30.0,2.3804761428457373,-0.004438904042414649,-0.004448785228898163,0.2654962003445378,0.020507292156975134,27.0,0.0,28.0,2.0,,0.004777334097110453,0.004765958851086713,-0.2213195852048544,0.03426606082376871,27.0,0.0,30.0,0.0,,-0.0022943115392649593,-0.0022969475045734426,-0.2888562532412411,0.030564558030660355,31.0,0.0,34.0,3.0,,0.04519214428028495,0.04420073863940937,0.29377309771899607,0.03869115708565791,31.0,0.0,18.0,3.0,,,,1,1
2022-07-29,23822.06759782312,454806622614.75885,55609627980.6571,0.03986153699026773,0.03908756678033842,0.04350862729789556,22444.811594476174,21233.005755100585,0.020392313235457316,27.0,,39.0,Fear,913.1833373544323,0.0374045290769023,0.061361887470060106,0.12193571991570673,0.0,0.0,27.571428571428573,1.5118578920372936,7.0,30.857142857142858,4.099941927578375,0.07879555905790525,0.0758451957175911,0.009309308957700768,0.04073895045677391,27.0,0.0,32.0,4.0,,-0.05675420949739851,-0.05842838290664541,0.2887026346500732,0.029829740764131134,27.0,0.0,26.0,-4.0,,-0.0067810734161218855,-0.0068041693638863365,0.5505367119860738,0.032340128665732805,31.0,0.0,33.0,-1.0,,0.017285429011283826,0.01713773551758646,0.006036734924418807,0.031994317917320755,31.0,0.0,15.0,-3.0,,,,1,1
2022-07-30,23847.58331873861,459609388579.5554,41089335195.63975,0.0010710959831976563,0.0010705227691700267,0.042233989942542675,22609.194532254543,21357.640883295546,-0.26111112971422856,27.0,,42.0,Fear,25.51572091548951,0.03750203906559926,0.05477368000515748,0.11658321483392498,0.0,0.0,27.0,0.0,3.0,32.42857142857143,5.883795341362521,0.03986153699026773,0.03908756678033842,0.020392313235457316,0.04350862729789556,27.0,0.0,39.0,7.0,,-0.004438904042414649,-0.004448785228898163,0.2654962003445378,0.020507292156975134,27.0,0.0,28.0,2.0,,-0.019792731283653442,-0.019991230990064803,-0.36251717063090816,0.03531821567787796,31.0,0.0,31.0,-2.0,,0.0106912803993795,0.010634532772632422,0.6198516812704413,0.03212795447487983,31.0,0.0,21.0,6.0,,,,0,1
