date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score
2023-11-12,37122.72282430656,720323851790.6948,12033297219.971031,-0.0059320024459323,-0.0059496666632036,0.0113610180846077,36080.02979081805,32811.112747014246,-0.4802493949909814,22.0
2023-11-13,37067.69698212008,725016899532.0363,8831221164.408867,-0.0014822684867947,-0.0014833681335103,0.0115974556039555,36366.56810980722,33151.9981057301,-0.266101301831708,22.0
2023-11-14,36549.16204829837,714263437353.6985,18041088204.36723,-0.0139888629733815,-0.0140876292844492,0.014072020211735,36583.40999069456,33474.86405503739,1.0428758230034476,22.0
2023-11-15,35545.201433454065,694845286838.959,22330924588.059715,-0.0274687724308866,-0.0278530933941568,0.0185842658024738,36598.93339124805,33754.69420277228,0.2377814650146237,22.0
2023-11-16,37903.66245166294,739215831747.2646,28479730068.295124,0.0663510382019993,0.0642425756644037,0.0312376482090108,36900.15936566987,34067.7059534118,0.2753493459703482,22.0
2023-11-17,36201.51611146142,707488742969.5619,12023334732.149555,-0.0449071733469609,-0.0459467425412766,0.0356655915456792,36819.172978860544,34327.16576540386,-0.5778283465707965,22.0
2023-11-18,36527.76022530742,714651953916.8749,22683923623.96373,0.0090118909064893,0.0089715261449344,0.0352124161998997,36702.53172523012,34600.48293297628,0.8866582465934767,22.0
2023-11-19,36582.36844192274,715117663450.342,8877846889.346693,0.001494978511644,0.001493862143761,0.0352082632352927,36625.338242032434,34862.70360962677,-0.6086282498338178,20.0
2023-11-20,37413.99460790531,732521837352.2426,12599067947.734495,0.0227329776994302,0.022478434031499,0.0363881477419987,36674.809331430326,35120.59033360774,0.4191580576652229,20.0
2023-11-21,37489.298470802016,732673492672.5168,16005284775.311718,0.0020127191358709,0.0020106963304823,0.0357209084973416,36809.11453464513,35372.897799546095,0.2703546676394988,20.0
2023-11-22,35965.36036068078,702705880301.6978,18891503534.641026,-0.0406499500466281,-0.0414992551080122,0.0379452174348912,36869.13723853466,35571.09712820667,0.1803291100312893,20.0
2023-11-23,37464.83293220907,732259726682.3702,25245202377.321384,0.0416921325545118,0.0408464414737573,0.0316254084566329,36806.447307184106,35721.48280058594,0.3363257366482075,20.0
