date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,trends_change,price_change,target_up_next_day
2016-01-21,407.8150000000002,6161646248.875003,1484721462.288631,-0.026341298036518745,-0.0266944454087861,0.07778832087772473,389.6987142857144,426.38944333333336,-0.1132043256376621,53.0,0.0,-11.032999999999788,0
2016-01-22,377.2100000000001,5700897323.250002,1626853795.9614303,-0.07504628324117579,-0.0780115786579573,0.05785801950231536,391.3127142857144,424.20241,0.0957299650358045,53.0,0.0,-30.605000000000132,1
2016-01-23,389.6409999999999,5889248376.549998,755378842.1307422,0.032955117838869175,0.0324237408285108,0.05578026766776056,392.0024285714286,422.0268766666667,-0.5356811755266969,53.0,0.0,12.430999999999813,1
2016-01-24,403.0559999999999,6094932220.799998,1458284443.5169122,0.034429128351482596,0.0338497077382408,0.05703478309840829,394.3881428571429,420.2706766666667,0.9305338754305617,53.0,0.0,13.41500000000002,0
2016-01-25,392.3260000000001,5934195570.050001,1332190240.7947457,-0.026621610892778813,-0.0269823832806246,0.05843318728872061,395.41585714285713,419.44514333333336,-0.0864674949271679,53.0,0.0,-10.729999999999848,1
2016-01-26,392.4559999999998,5937437389.799997,1231352757.4795897,0.00033135708568821087,0.0003313021990534,0.057828009651222936,397.336,418.3961766666667,-0.0756930055687836,53.0,0.0,0.12999999999971124,1
2016-01-27,394.491,5968224752.175,1023661369.6216024,0.005185294657235939,0.005171897309734,0.03851206353642617,393.8564285714286,417.5222766666667,-0.1686692839208019,53.0,0.0,2.0350000000001955,0
2016-01-28,379.5519999999999,5745544310.399999,1144817695.5234942,-0.037869051511948526,-0.0386047164906148,0.039662711404191545,389.8188571428571,415.7688766666667,0.1183558640555884,53.0,0.0,-14.939000000000078,0
2016-01-29,378.912,5737400248.8,1378222858.2537942,-0.0016861984655591744,-0.0016876216983187,0.027195469260320765,390.0619999999999,414.17224333333337,0.2038797649992385,53.0,0.0,-0.6399999999999295,0
2016-01-30,376.921,5709052772.55,926767404.3542868,-0.00525451819947631,-0.0052683717306278,0.023252132491999943,388.24485714285714,412.3649766666667,-0.3275634642074508,53.0,0.0,-1.9909999999999854,0
